,ARAT-RL_old,,, Sum ofARAT-RL,,person-controller,languagetool
22987,93,7,6,106,,,
22988,93,7,6,106,,,
22989,93,7,6,106,,,
22990,93,7,6,106,,,
22991,93,7,6,106,,,
22992,93,7,6,106,,,
22993,93,7,6,106,,,
22994,93,7,6,106,,,
22995,93,7,6,106,,,
22996,93,7,6,106,,,
22997,93,7,6,106,,,
22998,93,7,6,106,,,
22999,93,7,6,106,,,
23000,93,7,6,106,,,
23001,93,7,6,106,,,
23002,93,7,6,106,,,
23003,93,7,6,106,,,
23004,93,7,6,106,,,
23005,93,7,6,106,,,
23006,93,7,6,106,,,
23007,93,7,6,106,,,
23008,93,7,6,106,,,
23009,93,7,6,106,,,
23010,93,7,6,106,,,
23011,93,7,6,106,,,
23012,93,7,6,106,,,
23013,93,7,6,106,,,
23014,93,7,6,106,,,
23015,93,7,6,106,,,
23016,93,7,6,106,,,
23017,93,7,6,106,,,
23018,93,7,6,106,,,
23019,93,7,6,106,,,
23020,93,7,6,106,,,
23021,93,7,6,106,,,
23022,93,7,6,106,,,
23023,93,7,6,106,,,
23024,93,7,6,106,,,
23025,93,7,6,106,,,
23026,93,7,6,106,,,
23027,93,7,6,106,,,
23028,93,7,6,106,,,
23029,93,7,6,106,,,
23030,93,7,6,106,,,
23031,93,7,6,106,,,
23032,93,7,6,106,,,
23033,93,7,6,106,,,
23034,93,7,6,106,,,
23035,93,7,6,106,,,
23036,93,7,6,106,,,
23037,93,7,6,106,,,
23038,93,7,6,106,,,
23039,93,7,6,106,,,
23040,93,7,6,106,,,
23041,93,7,6,106,,,
23042,93,7,6,106,,,
23043,93,7,6,106,,,
23044,93,7,6,106,,,
23045,93,7,6,106,,,
23046,93,7,6,106,,,
23047,93,7,6,106,,,
23048,93,7,6,106,,,
23049,93,7,6,106,,,
23050,93,7,6,106,,,
23051,93,7,6,106,,,
23052,93,7,6,106,,,
23053,93,7,6,106,,,
23054,93,7,6,106,,,
23055,93,7,6,106,,,
23056,93,7,6,106,,,
23057,93,7,6,106,,,
23058,93,7,6,106,,,
23059,93,7,6,106,,,
23060,93,7,6,106,,,
23061,93,7,6,106,,,
23062,93,7,6,106,,,
23063,93,7,6,106,,,
23064,93,7,6,106,,,
23065,93,7,6,106,,,
23066,93,7,6,106,,,
23067,93,7,6,106,,,
23068,93,7,6,106,,,
23069,93,7,6,106,,,
23070,93,7,6,106,,,
23071,93,7,6,106,,,
23072,93,7,6,106,,,
23073,93,7,6,106,,,
23074,93,7,6,106,,,
23075,93,7,6,106,,,
23076,93,7,6,106,,,
23077,93,7,6,106,,,
23078,93,7,6,106,,,
23079,93,7,6,106,,,
23080,93,7,6,106,,,
23081,93,7,6,106,,,
23082,93,7,6,106,,,
23083,93,7,6,106,,,
23084,93,7,6,106,,,
23085,93,7,6,106,,,
23086,93,7,6,106,,,
23087,93,7,6,106,,,
23088,93,7,6,106,,,
23089,93,7,6,106,,,
23090,93,7,6,106,,,
23091,93,7,6,106,,,
23092,93,7,6,106,,,
23093,93,7,6,106,,,
23094,93,7,6,106,,,
23095,93,7,6,106,,,
23096,93,7,6,106,,,
23097,93,7,6,106,,,
23098,93,7,6,106,,,
23099,93,7,6,106,,,
23100,93,7,6,106,,,
23101,93,7,6,106,,,
23102,93,7,6,106,,,
23103,93,7,6,106,,,
23104,93,7,6,106,,,
23105,93,7,6,106,,,
23106,93,7,6,106,,,
23107,93,7,6,106,,,
23108,93,7,6,106,,,
23109,93,7,6,106,,,
23110,93,7,6,106,,,
23111,93,7,6,106,,,
23112,93,7,6,106,,,
23113,93,7,6,106,,,
23114,93,7,6,106,,,
23115,93,7,6,106,,,
23116,93,7,6,106,,,
23117,93,7,6,106,,,
23118,93,7,6,106,,,
23119,93,7,6,106,,,
23120,93,7,6,106,,,
23121,93,7,6,106,,,
23122,93,7,6,106,,,
23123,93,7,6,106,,,
23124,93,7,6,106,,,
23125,93,7,6,106,,,
23126,93,7,6,106,,,
23127,93,7,6,106,,,
23128,93,7,6,106,,,
23129,93,7,6,106,,,
23130,93,7,6,106,,,
23131,93,7,6,106,,,
23132,93,7,6,106,,,
23133,93,7,6,106,,,
23134,93,7,6,106,,,
23135,93,7,6,106,,,
23136,93,7,6,106,,,
23137,93,7,6,106,,,
23138,93,7,6,106,,,
23139,93,7,6,106,,,
23140,93,7,6,106,,,
23141,93,7,6,106,,,
23142,93,7,6,106,,,
23143,93,7,6,106,,,
23144,93,7,6,106,,,
23145,93,7,6,106,,,
23146,93,7,6,106,,,
23147,93,7,6,106,,,
23148,93,7,6,106,,,
23149,93,7,6,106,,,
23150,93,7,6,106,,,
23151,93,7,6,106,,,
23152,93,7,6,106,,,
23153,93,7,6,106,,,
23154,93,7,6,106,,,
23155,93,7,6,106,,,
23156,93,7,6,106,,,
23157,93,7,6,106,,,
23158,93,7,6,106,,,
23159,93,7,6,106,,,
23160,93,7,6,106,,,
23161,93,7,6,106,,,
23162,93,7,6,106,,,
23163,93,7,6,106,,,
23164,93,7,6,106,,,
23165,93,7,6,106,,,
23166,93,7,6,106,,,
23167,93,7,6,106,,,
23168,93,7,6,106,,,
23169,93,7,6,106,,,
23170,93,7,6,106,,,
23171,93,7,6,106,,,
23172,93,7,6,106,,,
23173,93,7,6,106,,,
23174,93,7,6,106,,,
23175,93,7,6,106,,,
23176,93,7,6,106,,,
23177,93,7,6,106,,,
23178,93,7,6,106,,,
23179,93,7,6,106,,,
23180,93,7,6,106,,,
23181,93,7,6,106,,,
23182,93,7,6,106,,,
23183,93,7,6,106,,,
23184,93,7,6,106,,,
23185,93,7,6,106,,,
23186,93,7,6,106,,,
23187,93,7,6,106,,,
23188,93,7,6,106,,,
23189,93,7,6,106,,,
23190,93,7,6,106,,,
23191,93,7,6,106,,,
23192,93,7,6,106,,,
23193,93,7,6,106,,,
23194,93,7,6,106,,,
23195,93,7,6,106,,,
23196,93,7,6,106,,,
23197,93,7,6,106,,,
23198,93,7,6,106,,,
23199,93,7,6,106,,,
23200,93,7,6,106,,,
23201,93,7,6,106,,,
23202,93,7,6,106,,,
23203,93,7,6,106,,,
23204,93,7,6,106,,,
23205,93,7,6,106,,,
23206,93,7,6,106,,,
23207,93,7,6,106,,,
23208,93,7,6,106,,,
23209,93,7,6,106,,,
23210,93,7,6,106,,,
23211,93,7,6,106,,,
23212,93,7,6,106,,,
23213,93,7,6,106,,,
23214,93,7,6,106,,,
23215,93,7,6,106,,,
23216,93,7,6,106,,,
23217,93,7,6,106,,,
23218,93,7,6,106,,,
23219,93,7,6,106,,,
23220,93,7,6,106,,,
23221,93,7,6,106,,,
23222,93,7,6,106,,,
23223,93,7,6,106,,,
23224,93,7,6,106,,,
23225,93,7,6,106,,,
23226,93,7,6,106,,,
23227,93,7,6,106,,,
23228,93,7,6,106,,,
23229,93,7,6,106,,,
23230,93,7,6,106,,,
23231,93,7,6,106,,,
23232,93,7,6,106,,,
23233,93,7,6,106,,,
23234,93,7,6,106,,,
23235,93,7,6,106,,,
23236,93,7,6,106,,,
23237,93,7,6,106,,,
23238,93,7,6,106,,,
23239,93,7,6,106,,,
23240,93,7,6,106,,,
23241,93,7,6,106,,,
23242,93,7,6,106,,,
23243,93,7,6,106,,,
23244,93,7,6,106,,,
23245,93,7,6,106,,,
23246,93,7,6,106,,,
23247,93,7,6,106,,,
23248,93,7,6,106,,,
23249,93,7,6,106,,,
23250,93,7,6,106,,,
23251,93,7,6,106,,,
23252,93,7,6,106,,,
23253,93,7,6,106,,,
23254,93,7,6,106,,,
23255,93,7,6,106,,,
23256,93,7,6,106,,,
23257,93,7,6,106,,,
23258,93,7,6,106,,,
23259,93,7,6,106,,,
23260,93,7,6,106,,,
23261,93,7,6,106,,,
23262,93,7,6,106,,,
23263,93,7,6,106,,,
23264,93,7,6,106,,,
23265,93,7,6,106,,,
23266,93,7,6,106,,,
23267,93,7,6,106,,,
23268,93,7,6,106,,,
23269,93,7,6,106,,,
23270,93,7,6,106,,,
23271,93,7,6,106,,,
23272,93,7,6,106,,,
23273,93,7,6,106,,,
23274,93,7,6,106,,,
23275,93,7,6,106,,,
23276,93,7,6,106,,,
23277,93,7,6,106,,,
23278,93,7,6,106,,,
23279,93,7,6,106,,,
23280,93,7,6,106,,,
23281,93,7,6,106,,,
23282,93,7,6,106,,,
23283,93,7,6,106,,,
23284,93,7,6,106,,,
23285,93,7,6,106,,,
23286,93,7,6,106,,,
23287,93,7,6,106,,,
23288,93,7,6,106,,,
23289,93,7,6,106,,,
23290,93,7,6,106,,,
23291,93,7,6,106,,,
23292,93,7,6,106,,,
23293,93,7,6,106,,,
23294,93,7,6,106,,,
23295,93,7,6,106,,,
23296,93,7,6,106,,,
23297,93,7,6,106,,,
23298,93,7,6,106,,,
23299,93,7,6,106,,,
23300,93,7,6,106,,,
23301,93,7,6,106,,,
23302,93,7,6,106,,,
23303,93,7,6,106,,,
23304,93,7,6,106,,,
23305,93,7,6,106,,,
23306,93,7,6,106,,,
23307,93,7,6,106,,,
23308,93,7,6,106,,,
23309,93,7,6,106,,,
23310,93,7,6,106,,,
23311,93,7,6,106,,,
23312,93,7,6,106,,,
23313,93,7,6,106,,,
23314,93,7,6,106,,,
23315,93,7,6,106,,,
23316,93,7,6,106,,,
23317,93,7,6,106,,,
23318,93,7,6,106,,,
23319,93,7,6,106,,,
23320,93,7,6,106,,,
23321,93,7,6,106,,,
23322,93,7,6,106,,,
23323,93,7,6,106,,,
23324,93,7,6,106,,,
23325,93,7,6,106,,,
23326,93,7,6,106,,,
23327,93,7,6,106,,,
23328,93,7,6,106,,,
23329,93,7,6,106,,,
23330,93,7,6,106,,,
23331,93,7,6,106,,,
23332,93,7,6,106,,,
23333,93,7,6,106,,,
23334,93,7,6,106,,,
23335,93,7,6,106,,,
23336,93,7,6,106,,,
23337,93,7,6,106,,,
23338,93,7,6,106,,,
23339,93,7,6,106,,,
23340,93,7,6,106,,,
23341,93,7,6,106,,,
23342,93,7,6,106,,,
23343,93,7,6,106,,,
23344,93,7,6,106,,,
23345,93,7,6,106,,,
23346,93,7,6,106,,,
23347,93,7,6,106,,,
23348,93,7,6,106,,,
23349,93,7,6,106,,,
23350,93,7,6,106,,,
23351,93,7,6,106,,,
23352,93,7,6,106,,,
23353,93,7,6,106,,,
23354,93,7,6,106,,,
23355,93,7,6,106,,,
23356,93,7,6,106,,,
23357,93,7,6,106,,,
23358,93,7,6,106,,,
23359,93,7,6,106,,,
23360,93,7,6,106,,,
23361,93,7,6,106,,,
23362,93,7,6,106,,,
23363,93,7,6,106,,,
23364,93,7,6,106,,,
23365,93,7,6,106,,,
23366,93,7,6,106,,,
23367,93,7,6,106,,,
23368,93,7,6,106,,,
23369,93,7,6,106,,,
23370,93,7,6,106,,,
23371,93,7,6,106,,,
23372,93,7,6,106,,,
23373,93,7,6,106,,,
23374,93,7,6,106,,,
23375,93,7,6,106,,,
23376,93,7,6,106,,,
23377,93,7,6,106,,,
23378,93,7,6,106,,,
23379,93,7,6,106,,,
23380,93,7,6,106,,,
23381,93,7,6,106,,,
23382,93,7,6,106,,,
23383,93,7,6,106,,,
23384,93,7,6,106,,,
23385,93,7,6,106,,,
23386,93,7,6,106,,,
23387,93,7,6,106,,,
23388,93,7,6,106,,,
23389,93,7,6,106,,,
23390,93,7,6,106,,,
23391,93,7,6,106,,,
23392,93,7,6,106,,,
23393,93,7,6,106,,,
23394,93,7,6,106,,,
23395,93,7,6,106,,,
23396,93,7,6,106,,,
23397,93,7,6,106,,,
23398,93,7,6,106,,,
23399,93,7,6,106,,,
23400,93,7,6,106,,,
23401,93,7,6,106,,,
23402,93,7,6,106,,,
23403,93,7,6,106,,,
23404,93,7,6,106,,,
23405,93,7,6,106,,,
23406,93,7,6,106,,,
23407,93,7,6,106,,,
23408,93,7,6,106,,,
23409,93,7,6,106,,,
23410,93,7,6,106,,,
23411,93,7,6,106,,,
23412,93,7,6,106,,,
23413,93,7,6,106,,,
23414,93,7,6,106,,,
23415,93,7,6,106,,,
23416,93,7,6,106,,,
23417,93,7,6,106,,,
23418,93,7,6,106,,,
23419,93,7,6,106,,,
23420,93,7,6,106,,,
23421,93,7,6,106,,,
23422,93,7,6,106,,,
23423,93,7,6,106,,,
23424,93,7,6,106,,,
23425,93,7,6,106,,,
23426,93,7,6,106,,,
23427,93,7,6,106,,,
23428,93,7,6,106,,,
23429,93,7,6,106,,,
23430,93,7,6,106,,,
23431,93,7,6,106,,,
23432,93,7,6,106,,,
23433,93,7,6,106,,,
23434,93,7,6,106,,,
23435,93,7,6,106,,,
23436,93,7,6,106,,,
23437,93,7,6,106,,,
23438,93,7,6,106,,,
23439,93,7,6,106,,,
23440,93,7,6,106,,,
23441,93,7,6,106,,,
23442,93,7,6,106,,,
23443,93,7,6,106,,,
23444,93,7,6,106,,,
23445,93,7,6,106,,,
23446,93,7,6,106,,,
23447,93,7,6,106,,,
23448,93,7,6,106,,,
23449,93,7,6,106,,,
23450,93,7,6,106,,,
23451,93,7,6,106,,,
23452,93,7,6,106,,,
23453,93,7,6,106,,,
23454,93,7,6,106,,,
23455,93,7,6,106,,,
23456,93,7,6,106,,,
23457,93,7,6,106,,,
23458,93,7,6,106,,,
23459,93,7,6,106,,,
23460,93,7,6,106,,,
23461,93,7,6,106,,,
23462,93,7,6,106,,,
23463,93,7,6,106,,,
23464,93,7,6,106,,,
23465,93,7,6,106,,,
23466,93,7,6,106,,,
23467,93,7,6,106,,,
23468,93,7,6,106,,,
23469,93,7,6,106,,,
23470,93,7,6,106,,,
23471,93,7,6,106,,,
23472,93,7,6,106,,,
23473,93,7,6,106,,,
23474,93,7,6,106,,,
23475,93,7,6,106,,,
23476,93,7,6,106,,,
23477,93,7,6,106,,,
23478,93,7,6,106,,,
23479,93,7,6,106,,,
23480,93,7,6,106,,,
23481,93,7,6,106,,,
23482,93,7,6,106,,,
23483,93,7,6,106,,,
23484,93,7,6,106,,,
23485,93,7,6,106,,,
23486,93,7,6,106,,,
23487,93,7,6,106,,,
23488,93,7,6,106,,,
23489,93,7,6,106,,,
23490,93,7,6,106,,,
23491,93,7,6,106,,,
23492,93,7,6,106,,,
23493,93,7,6,106,,,
23494,93,7,6,106,,,
23495,93,7,6,106,,,
23496,93,7,6,106,,,
23497,93,7,6,106,,,
23498,93,7,6,106,,,
23499,93,7,6,106,,,
23500,93,7,6,106,,,
23501,93,7,6,106,,,
23502,93,7,6,106,,,
23503,93,7,6,106,,,
23504,93,7,6,106,,,
23505,93,7,6,106,,,
23506,93,7,6,106,,,
23507,93,7,6,106,,,
23508,93,7,6,106,,,
23509,93,7,6,106,,,
23510,93,7,6,106,,,
23511,93,7,6,106,,,
23512,93,7,6,106,,,
23513,93,7,6,106,,,
23514,93,7,6,106,,,
23515,93,7,6,106,,,
23516,93,7,6,106,,,
23517,93,7,6,106,,,
23518,93,7,6,106,,,
23519,93,7,6,106,,,
23520,93,7,6,106,,,
23521,93,7,6,106,,,
23522,93,7,6,106,,,
23523,93,7,6,106,,,
23524,93,7,6,106,,,
23525,93,7,6,106,,,
23526,93,7,6,106,,,
23527,93,7,6,106,,,
23528,93,7,6,106,,,
23529,93,7,6,106,,,
23530,93,7,6,106,,,
23531,93,7,6,106,,,
23532,93,7,6,106,,,
23533,93,7,6,106,,,
23534,93,7,6,106,,,
23535,93,7,6,106,,,
23536,93,7,6,106,,,
23537,93,7,6,106,,,
23538,93,7,6,106,,,
23539,93,7,6,106,,,
23540,93,7,6,106,,,
23541,93,7,6,106,,,
23542,93,7,6,106,,,
23543,93,7,6,106,,,
23544,93,7,6,106,,,
23545,93,7,6,106,,,
23546,93,7,6,106,,,
23547,93,7,6,106,,,
23548,93,7,6,106,,,
23549,93,7,6,106,,,
23550,93,7,6,106,,,
23551,93,7,6,106,,,
23552,93,7,6,106,,,
23553,93,7,6,106,,,
23554,93,7,6,106,,,
23555,93,7,6,106,,,
23556,93,7,6,106,,,
23557,93,7,6,106,,,
23558,93,7,6,106,,,
23559,93,7,6,106,,,
23560,93,7,6,106,,,
23561,93,7,6,106,,,
23562,93,7,6,106,,,
23563,93,7,6,106,,,
23564,93,7,6,106,,,
23565,93,7,6,106,,,
23566,93,7,6,106,,,
23567,93,7,6,106,,,
23568,93,7,6,106,,,
23569,93,7,6,106,,,
23570,93,7,6,106,,,
23571,93,7,6,106,,,
23572,93,7,6,106,,,
23573,93,7,6,106,,,
23574,93,7,6,106,,,
23575,93,7,6,106,,,
23576,93,7,6,106,,,
23577,93,7,6,106,,,
23578,93,7,6,106,,,
23579,93,7,6,106,,,
23580,93,7,6,106,,,
23581,93,7,6,106,,,
23582,93,7,6,106,,,
23583,93,7,6,106,,,
23584,93,7,6,106,,,
23585,93,7,6,106,,,
23586,93,7,6,106,,,
23587,93,7,6,106,,,
23588,93,7,6,106,,,
23589,93,7,6,106,,,
23590,93,7,6,106,,,
23591,93,7,6,106,,,
23592,93,7,6,106,,,
23593,93,7,6,106,,,
23594,93,7,6,106,,,
23595,93,7,6,106,,,
23596,93,7,6,106,,,
23597,93,7,6,106,,,
23598,93,7,6,106,,,
23599,93,7,6,106,,,
23600,93,7,6,106,,,
23601,93,7,6,106,,,
23602,93,7,6,106,,,
23603,93,7,6,106,,,
23604,93,7,6,106,,,
23605,93,7,6,106,,,
23606,93,7,6,106,,,
23607,93,7,6,106,,,
23608,93,7,6,106,,,
23609,93,7,6,106,,,
23610,93,7,6,106,,,
23611,93,7,6,106,,,
23612,93,7,6,106,,,
23613,93,7,6,106,,,
23614,93,7,6,106,,,
23615,93,7,6,106,,,
23616,93,7,6,106,,,
23617,93,7,6,106,,,
23618,93,7,6,106,,,
23619,93,7,6,106,,,
23620,93,7,6,106,,,
23621,93,7,6,106,,,
23622,93,7,6,106,,,
23623,93,7,6,106,,,
23624,93,7,6,106,,,
23625,93,7,6,106,,,
23626,93,7,6,106,,,
23627,93,7,6,106,,,
23628,93,7,6,106,,,
23629,93,7,6,106,,,
23630,93,7,6,106,,,
23631,93,7,6,106,,,
23632,93,7,6,106,,,
23633,93,7,6,106,,,
23634,93,7,6,106,,,
23635,93,7,6,106,,,
23636,93,7,6,106,,,
23637,93,7,6,106,,,
23638,93,7,6,106,,,
23639,93,7,6,106,,,
23640,93,7,6,106,,,
23641,93,7,6,106,,,
23642,93,7,6,106,,,
23643,93,7,6,106,,,
23644,93,7,6,106,,,
23645,93,7,6,106,,,
23646,93,7,6,106,,,
23647,93,7,6,106,,,
23648,93,7,6,106,,,
23649,93,7,6,106,,,
23650,93,7,6,106,,,
23651,93,7,6,106,,,
23652,93,7,6,106,,,
23653,93,7,6,106,,,
23654,93,7,6,106,,,
23655,93,7,6,106,,,
23656,93,7,6,106,,,
23657,93,7,6,106,,,
23658,93,7,6,106,,,
23659,93,7,6,106,,,
23660,93,7,6,106,,,
23661,93,7,6,106,,,
23662,93,7,6,106,,,
23663,93,7,6,106,,,
23664,93,7,6,106,,,
23665,93,7,6,106,,,
23666,93,7,6,106,,,
23667,93,7,6,106,,,
23668,93,7,6,106,,,
23669,93,7,6,106,,,
23670,93,7,6,106,,,
23671,93,7,6,106,,,
23672,93,7,6,106,,,
23673,93,7,6,106,,,
23674,93,7,6,106,,,
23675,93,7,6,106,,,
23676,93,7,6,106,,,
23677,93,7,6,106,,,
23678,93,7,6,106,,,
23679,93,7,6,106,,,
23680,93,7,6,106,,,
23681,93,7,6,106,,,
23682,93,7,6,106,,,
23683,93,7,6,106,,,
23684,93,7,6,106,,,
23685,93,7,6,106,,,
23686,93,7,6,106,,,
23687,93,7,6,106,,,
23688,93,7,6,106,,,
23689,93,7,6,106,,,
23690,93,7,6,106,,,
23691,93,7,6,106,,,
23692,93,7,6,106,,,
23693,93,7,6,106,,,
23694,93,7,6,106,,,
23695,93,7,6,106,,,
23696,93,7,6,106,,,
23697,93,7,6,106,,,
23698,93,7,6,106,,,
23699,93,7,6,106,,,
23700,93,7,6,106,,,
23701,93,7,6,106,,,
23702,93,7,6,106,,,
23703,93,7,6,106,,,
23704,93,7,6,106,,,
23705,93,7,6,106,,,
23706,93,7,6,106,,,
23707,93,7,6,106,,,
23708,93,7,6,106,,,
23709,93,7,6,106,,,
23710,93,7,6,106,,,
23711,93,7,6,106,,,
23712,93,7,6,106,,,
23713,93,7,6,106,,,
23714,93,7,6,106,,,
23715,93,7,6,106,,,
23716,93,7,6,106,,,
23717,93,7,6,106,,,
23718,93,7,6,106,,,
23719,93,7,6,106,,,
23720,93,7,6,106,,,
23721,93,7,6,106,,,
23722,93,7,6,106,,,
23723,93,7,6,106,,,
23724,93,7,6,106,,,
23725,93,7,6,106,,,
23726,93,7,6,106,,,
23727,93,7,6,106,,,
23728,93,7,6,106,,,
23729,93,7,6,106,,,
23730,93,7,6,106,,,
23731,93,7,6,106,,,
23732,93,7,6,106,,,
23733,93,7,6,106,,,
23734,93,7,6,106,,,
23735,93,7,6,106,,,
23736,93,7,6,106,,,
23737,93,7,6,106,,,
23738,93,7,6,106,,,
23739,93,7,6,106,,,
23740,93,7,6,106,,,
23741,93,7,6,106,,,
23742,93,7,6,106,,,
23743,93,7,6,106,,,
23744,93,7,6,106,,,
23745,93,7,6,106,,,
23746,93,7,6,106,,,
23747,93,7,6,106,,,
23748,93,7,6,106,,,
23749,93,7,6,106,,,
23750,93,7,6,106,,,
23751,93,7,6,106,,,
23752,93,7,6,106,,,
23753,93,7,6,106,,,
23754,93,7,6,106,,,
23755,93,7,6,106,,,
23756,93,7,6,106,,,
23757,93,7,6,106,,,
23758,93,7,6,106,,,
23759,93,7,6,106,,,
23760,93,7,6,106,,,
23761,93,7,6,106,,,
23762,93,7,6,106,,,
23763,93,7,6,106,,,
23764,93,7,6,106,,,
23765,93,7,6,106,,,
23766,93,7,6,106,,,
23767,93,7,6,106,,,
23768,93,7,6,106,,,
23769,93,7,6,106,,,
23770,93,7,6,106,,,
23771,93,7,6,106,,,
23772,93,7,6,106,,,
23773,93,7,6,106,,,
23774,93,7,6,106,,,
23775,93,7,6,106,,,
23776,93,7,6,106,,,
23777,93,7,6,106,,,
23778,93,7,6,106,,,
23779,93,7,6,106,,,
23780,93,7,6,106,,,
23781,93,7,6,106,,,
23782,93,7,6,106,,,
23783,93,7,6,106,,,
23784,93,7,6,106,,,
23785,93,7,6,106,,,
23786,93,7,6,106,,,
23787,93,7,6,106,,,
23788,93,7,6,106,,,
23789,93,7,6,106,,,
23790,93,7,6,106,,,
23791,93,7,6,106,,,
23792,93,7,6,106,,,
23793,93,7,6,106,,,
23794,93,7,6,106,,,
23795,93,7,6,106,,,
23796,93,7,6,106,,,
23797,93,7,6,106,,,
23798,93,7,6,106,,,
23799,93,7,6,106,,,
23800,93,7,6,106,,,
23801,93,7,6,106,,,
23802,93,7,6,106,,,
23803,93,7,6,106,,,
23804,93,7,6,106,,,
23805,93,7,6,106,,,
23806,93,7,6,106,,,
23807,93,7,6,106,,,
23808,93,7,6,106,,,
23809,93,7,6,106,,,
23810,93,7,6,106,,,
23811,93,7,6,106,,,
23812,93,7,6,106,,,
23813,93,7,6,106,,,
23814,93,7,6,106,,,
23815,93,7,6,106,,,
23816,93,7,6,106,,,
23817,93,7,6,106,,,
23818,93,7,6,106,,,
23819,93,7,6,106,,,
23820,93,7,6,106,,,
23821,93,7,6,106,,,
23822,93,7,6,106,,,
23823,93,7,6,106,,,
23824,93,7,6,106,,,
23825,93,7,6,106,,,
23826,93,7,6,106,,,
23827,93,7,6,106,,,
23828,93,7,6,106,,,
23829,93,7,6,106,,,
23830,93,7,6,106,,,
23831,93,7,6,106,,,
23832,93,7,6,106,,,
23833,93,7,6,106,,,
23834,93,7,6,106,,,
23835,93,7,6,106,,,
23836,93,7,6,106,,,
23837,93,7,6,106,,,
23838,93,7,6,106,,,
23839,93,7,6,106,,,
23840,93,7,6,106,,,
23841,93,7,6,106,,,
23842,93,7,6,106,,,
23843,93,7,6,106,,,
23844,93,7,6,106,,,
23845,93,7,6,106,,,
23846,93,7,6,106,,,
23847,93,7,6,106,,,
23848,93,7,6,106,,,
23849,93,7,6,106,,,
23850,93,7,6,106,,,
23851,93,7,6,106,,,
23852,93,7,6,106,,,
23853,93,7,6,106,,,
23854,93,7,6,106,,,
23855,93,7,6,106,,,
23856,93,7,6,106,,,
23857,93,7,6,106,,,
23858,93,7,6,106,,,
23859,93,7,6,106,,,
23860,93,7,6,106,,,
23861,93,7,6,106,,,
23862,93,7,6,106,,,
23863,93,7,6,106,,,
23864,93,7,6,106,,,
23865,93,7,6,106,,,
23866,93,7,6,106,,,
23867,93,7,6,106,,,
23868,93,7,6,106,,,
23869,93,7,6,106,,,
23870,93,7,6,106,,,
23871,93,7,6,106,,,
23872,93,7,6,106,,,
23873,93,7,6,106,,,
23874,93,7,6,106,,,
23875,93,7,6,106,,,
23876,93,7,6,106,,,
23877,93,7,6,106,,,
23878,93,7,6,106,,,
23879,93,7,6,106,,,
23880,93,7,6,106,,,
23881,93,7,6,106,,,
23882,93,7,6,106,,,
23883,93,7,6,106,,,
23884,93,7,6,106,,,
23885,93,7,6,106,,,
23886,93,7,6,106,,,
23887,93,7,6,106,,,
23888,93,7,6,106,,,
23889,93,7,6,106,,,
23890,93,7,6,106,,,
23891,93,7,6,106,,,
23892,93,7,6,106,,,
23893,93,7,6,106,,,
23894,93,7,6,106,,,
23895,93,7,6,106,,,
23896,93,7,6,106,,,
23897,93,7,6,106,,,
23898,93,7,6,106,,,
23899,93,7,6,106,,,
23900,93,7,6,106,,,
23901,93,7,6,106,,,
23902,93,7,6,106,,,
23903,93,7,6,106,,,
23904,93,7,6,106,,,
23905,93,7,6,106,,,
23906,93,7,6,106,,,
23907,93,7,6,106,,,
23908,93,7,6,106,,,
23909,93,7,6,106,,,
23910,93,7,6,106,,,
23911,93,7,6,106,,,
23912,93,7,6,106,,,
23913,93,7,6,106,,,
23914,93,7,6,106,,,
23915,93,7,6,106,,,
23916,93,7,6,106,,,
23917,93,7,6,106,,,
23918,93,7,6,106,,,
23919,93,7,6,106,,,
23920,93,7,6,106,,,
23921,93,7,6,106,,,
23922,93,7,6,106,,,
23923,93,7,6,106,,,
23924,93,7,6,106,,,
23925,93,7,6,106,,,
23926,93,7,6,106,,,
23927,93,7,6,106,,,
23928,93,7,6,106,,,
23929,93,7,6,106,,,
23930,93,7,6,106,,,
23931,93,7,6,106,,,
23932,93,7,6,106,,,
23933,93,7,6,106,,,
23934,93,7,6,106,,,
23935,93,7,6,106,,,
23936,93,7,6,106,,,
23937,93,7,6,106,,,
23938,93,7,6,106,,,
23939,93,7,6,106,,,
23940,93,7,6,106,,,
23941,93,7,6,106,,,
23942,93,7,6,106,,,
23943,93,7,6,106,,,
23944,93,7,6,106,,,
23945,93,7,6,106,,,
23946,93,7,6,106,,,
23947,93,7,6,106,,,
23948,93,7,6,106,,,
23949,93,7,6,106,,,
23950,93,7,6,106,,,
23951,93,7,6,106,,,
23952,93,7,6,106,,,
23953,93,7,6,106,,,
23954,93,7,6,106,,,
23955,93,7,6,106,,,
23956,93,7,6,106,,,
23957,93,7,6,106,,,
23958,93,7,6,106,,,
23959,93,7,6,106,,,
23960,93,7,6,106,,,
23961,93,7,6,106,,,
23962,93,7,6,106,,,
23963,93,7,6,106,,,
23964,93,7,6,106,,,
23965,93,7,6,106,,,
23966,93,7,6,106,,,
23967,93,7,6,106,,,
23968,93,7,6,106,,,
23969,93,7,6,106,,,
23970,93,7,6,106,,,
23971,93,7,6,106,,,
23972,93,7,6,106,,,
23973,93,7,6,106,,,
23974,93,7,6,106,,,
23975,93,7,6,106,,,
23976,93,7,6,106,,,
23977,93,7,6,106,,,
23978,93,7,6,106,,,
23979,93,7,6,106,,,
23980,93,7,6,106,,,
23981,93,7,6,106,,,
23982,93,7,6,106,,,
23983,93,7,6,106,,,
